id,author,description,guid,to,likecount,link,pubdate,replycount,title,authorChannelUrl,
11,"@rizamanurung5639","Alasan reklamasi di makassar apa ? Apakah kehabisan lahan kosong seperti jakarta dan singapura","UgwsyYofUKavB1-_IQV4AaABAg","",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwsyYofUKavB1-_IQV4AaABAg","2024-06-12 02:47:20",1,"Alasan reklamasi di makassar apa ? Apakah kehabisan lahan kosong seperti jakarta dan singapura","http://www.youtube.com/@rizamanurung5639",
12,"@celebesewako6816","Malah merusak ekosistem laut itu sendiri","UgwsyYofUKavB1-_IQV4AaABAg.A4_IXuLv2CwA4itjeCfuMP","@rizamanurung5639",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwsyYofUKavB1-_IQV4AaABAg.A4_IXuLv2CwA4itjeCfuMP","2024-06-15 20:14:18",0,"Malah merusak ekosistem laut itu sendiri","http://www.youtube.com/@celebesewako6816",
13,"@anggakulonchannel2959","Daratane duwur opo ora kui nko klelep wes bangun gedung duwur entek akeh, ko klelep malah rugi","Ugwg6xqLI2biYH0vY5h4AaABAg","",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugwg6xqLI2biYH0vY5h4AaABAg","2024-06-10 13:30:43",0,"Daratane duwur opo ora kui nko klelep wes bangun gedung duwur entek akeh, ko klelep malah rugi","http://www.youtube.com/@anggakulonchannel2959",
14,"@dediarsad4670","Bagunan ini harus dipilihara dan luar biasa indahnya, lanjutkan makassar❤","UgxTHX8OGdI4iEi3En14AaABAg","",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgxTHX8OGdI4iEi3En14AaABAg","2024-06-10 12:14:08",0,"Bagunan ini harus dipilihara dan luar biasa indahnya, lanjutkan makassar❤","http://www.youtube.com/@dediarsad4670",
15,"@zennyzenny2642","Paling cina juga yg punya","UgzWnVT3D6eCp_fw55h4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgzWnVT3D6eCp_fw55h4AaABAg","2024-06-10 01:32:17",0,"Paling cina juga yg punya","http://www.youtube.com/@zennyzenny2642",
16,"@fitrahjaya6569","Yg di butuhkan makassar kawasan industri perlu ditambah, bukan gedung2 pencakar langitnya yg ditambah","UgyuOAWz_VBS-nEIZMV4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgyuOAWz_VBS-nEIZMV4AaABAg","2024-06-09 09:18:08",0,"Yg di butuhkan makassar kawasan industri perlu ditambah, bukan gedung2 pencakar langitnya yg ditambah","http://www.youtube.com/@fitrahjaya6569",
17,"@pakandi8303","Klo Adah crita Gowa dn Makasar trllu di lbihkan dn tdak logika infox.","UgyH83qiid5Tq3P7tLF4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgyH83qiid5Tq3P7tLF4AaABAg","2024-06-08 13:07:29",0,"Klo Adah crita Gowa dn Makasar trllu di lbihkan dn tdak logika infox.","http://www.youtube.com/@pakandi8303",
18,"@supriadiumar-vl7gm","Alhamdulillah, Makassar maju terus, mayoritas masyarakat Sulawesi Selatan mendukung pembangunan kota Makassar sebagai ikonik  tolak ukur pembangunan dikawasan Indonesia bagian Timur.","UgwT6gegb3T-H-GMgQB4AaABAg","",4,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwT6gegb3T-H-GMgQB4AaABAg","2024-06-08 07:47:12",0,"Alhamdulillah, Makassar maju terus, mayoritas masyarakat Sulawesi Selatan mendukung pembangunan kota Makassar sebagai ikonik  tolak ukur pembangunan dikawasan Indonesia bagian Timur.","http://www.youtube.com/@supriadiumar-vl7gm",
19,"@iwayanardana6040","Wow sangat keren sekali , saya pernah tinggal di makassar thn 1984 . Kota Makassar makin berkembang pesat pembangunan , ingat teras panjang pantai Losari.","Ugx_bakkhiak8W-l8SN4AaABAg","",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugx_bakkhiak8W-l8SN4AaABAg","2024-06-07 17:13:05",0,"Wow sangat keren sekali , saya pernah tinggal di makassar thn 1984 . Kota Makassar makin berkembang pesat pembangunan , ingat teras panjang pantai Losari.","http://www.youtube.com/@iwayanardana6040",
20,"@oxy9559","Dibalik pembangunan Indah. Ada nelayan yg dirugikan. Sebagai orang Asli Sulawesi saya tidak setuju cara seperti ini.","Ugwq65iFZMf-0xkh_Zp4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugwq65iFZMf-0xkh_Zp4AaABAg","2024-06-07 06:18:14",0,"Dibalik pembangunan Indah. Ada nelayan yg dirugikan. Sebagai orang Asli Sulawesi saya tidak setuju cara seperti ini.","http://www.youtube.com/@oxy9559",
21,"@viruz1301","Sayangnya lautnya kotor dan jorok banyak sampahnya","UgxsBI7_LbEuAU8Fv_d4AaABAg","",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgxsBI7_LbEuAU8Fv_d4AaABAg","2024-06-07 04:51:27",0,"Sayangnya lautnya kotor dan jorok banyak sampahnya","http://www.youtube.com/@viruz1301",
22,"@user-zd4bl5xz2l","Seperti halnya reklamasi pantai sepanjang jakarta, pastilah semuanya itu untuk memakmurkan, membikin hidup mewah berkelanjutan warga keturunan Tionghoa.... Cina.... karena,... hanya mereka yang pasti mampu beli,.... tetapi bukan untuk nasib pribumi yang cuma jadi penonton di negeri sendiri...kacung aseng dan kacung asing di negerinya sendiri .....","UgwAGqXpg31hQW-9hIh4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwAGqXpg31hQW-9hIh4AaABAg","2024-06-04 09:53:03",0,"Seperti halnya reklamasi pantai sepanjang jakarta, pastilah semuanya itu untuk memakmurkan, membikin hidup mewah berkelanjutan warga keturunan Tionghoa.... Cina.... karena,... hanya mereka yang pasti mampu beli,.... tetapi bukan untuk nasib pribumi yang cuma jadi penonton di negeri sendiri...kacung aseng dan kacung asing di negerinya sendiri .....","http://www.youtube.com/@user-zd4bl5xz2l",
23,"@suardisuardi5473","Mestinya di jln protokol Makassar di bangun terowongan untuk jalur kabel pln dan pipa PDAM makassar","Ugz7_cpLPrZyCjKacAp4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugz7_cpLPrZyCjKacAp4AaABAg","2024-06-04 08:58:34",0,"Mestinya di jln protokol Makassar di bangun terowongan untuk jalur kabel pln dan pipa PDAM makassar","http://www.youtube.com/@suardisuardi5473",
24,"@ahmadsalamin2977","Alhamdulillah pantai Losaril Makasar Sulsel Semoga bermanfaat dan berkah bersama keluarga se muanya WNI di NKRI tercinta Indonesia Timur Aamiin terimakasih salam dari Jakarta Indonesia 🙏🇮🇩","UgzEms3rQprzuEeKibt4AaABAg","",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgzEms3rQprzuEeKibt4AaABAg","2024-06-04 06:30:53",0,"Alhamdulillah pantai Losaril Makasar Sulsel Semoga bermanfaat dan berkah bersama keluarga se muanya WNI di NKRI tercinta Indonesia Timur Aamiin terimakasih salam dari Jakarta Indonesia 🙏🇮🇩","http://www.youtube.com/@ahmadsalamin2977",
25,"@noblez8399","keliatan rumahku di cpi","Ugyx5JXjMJOzUJMclnV4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugyx5JXjMJOzUJMclnV4AaABAg","2024-06-03 03:29:05",0,"keliatan rumahku di cpi","http://www.youtube.com/@noblez8399",
26,"@faharuddinibrahim2244","Sudah berapa juta kubik tanah di gunakan ..?? 😂😂😂","UgwZir6af6EfoUgeDDJ4AaABAg","",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwZir6af6EfoUgeDDJ4AaABAg","2024-06-01 19:11:51",1,"Sudah berapa juta kubik tanah di gunakan ..?? 😂😂😂","http://www.youtube.com/@faharuddinibrahim2244",
27,"@celebesewako6816","Sudah banyak alam yang dirusak","UgwZir6af6EfoUgeDDJ4AaABAg.A49jT3UOW8YA4MiUJywOds","@faharuddinibrahim2244",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwZir6af6EfoUgeDDJ4AaABAg.A49jT3UOW8YA4MiUJywOds","2024-06-06 20:13:25",0,"Sudah banyak alam yang dirusak","http://www.youtube.com/@celebesewako6816",
28,"@fajarsyam4725","MASJID AMIRUL MU\'MININ TAPI DISEKITARNYA BANYAK PATUNG (BERHALA) MESTINYA NAMANYA ITU DIRUBAH MASJID AMIRUL MUSRYIKIN SAJA. SOALNYA ITU MENGHINA DAN MERENDAHKAN PARA AMIRUL MUKMININ YANG MEMBERANTAS PATUNG PATUNG BERHALA BERHALA.","UgxVBA5mELAOKdiU4NF4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgxVBA5mELAOKdiU4NF4AaABAg","2024-05-31 01:23:23",0,"MASJID AMIRUL MU\'MININ TAPI DISEKITARNYA BANYAK PATUNG (BERHALA) MESTINYA NAMANYA ITU DIRUBAH MASJID AMIRUL MUSRYIKIN SAJA. SOALNYA ITU MENGHINA DAN MERENDAHKAN PARA AMIRUL MUKMININ YANG MEMBERANTAS PATUNG PATUNG BERHALA BERHALA.","http://www.youtube.com/@fajarsyam4725",
29,"@user-uy7mz3yl5q","Bagus lah Sulawesi Selatan makin maju.. dari pada di jakarta banyak koruptor..","UgzNISd-PcMWIssnwEp4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgzNISd-PcMWIssnwEp4AaABAg","2024-05-30 08:54:38",0,"Bagus lah Sulawesi Selatan makin maju.. dari pada di jakarta banyak koruptor..","http://www.youtube.com/@user-uy7mz3yl5q",
30,"@adeliaadel2867","🎗,, 🙏🙂,, ny,, Barack asia obama\'s","Ugwhv2-CYDopr3p4FJN4AaABAg","",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugwhv2-CYDopr3p4FJN4AaABAg","2024-05-29 04:45:36",0,"🎗,, 🙏🙂,, ny,, Barack asia obama\'s","http://www.youtube.com/@adeliaadel2867",
31,"@obetgamaliatobondo3914","Besibesi yg dipake menjadi rangka beton, apabila kita dimakassar pabrik punya daur ulang besi bekas,maka hal itu sangat mudah kita laksanakan,😍🙏😂😇👍","UgxTBOQxkxAZUciIoYl4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgxTBOQxkxAZUciIoYl4AaABAg","2024-05-27 23:34:50",0,"Besibesi yg dipake menjadi rangka beton, apabila kita dimakassar pabrik punya daur ulang besi bekas,maka hal itu sangat mudah kita laksanakan,😍🙏😂😇👍","http://www.youtube.com/@obetgamaliatobondo3914",
32,"@obetgamaliatobondo3914","Iya kalau kita di Makassar sudah terbiasa memakai campuran semen buatan, yaitu:pasir silika,tanah merah dan zat kimia nitro ,apaitu zulfat, mungkin pembangunan seperti ini tak perlu Mangkrak,apa saja infrastruktur dikota ini bisa dibangun, sebab bahannya ada di alam makasar ini, kecuali zat kimia tersebut, hanya rangka besi betonnya saja, Amien 🙏😇","UgwjvIGWTd2Dn6_cB_x4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwjvIGWTd2Dn6_cB_x4AaABAg","2024-05-27 23:31:42",0,"Iya kalau kita di Makassar sudah terbiasa memakai campuran semen buatan, yaitu:pasir silika,tanah merah dan zat kimia nitro ,apaitu zulfat, mungkin pembangunan seperti ini tak perlu Mangkrak,apa saja infrastruktur dikota ini bisa dibangun, sebab bahannya ada di alam makasar ini, kecuali zat kimia tersebut, hanya rangka besi betonnya saja, Amien 🙏😇","http://www.youtube.com/@obetgamaliatobondo3914",
33,"@jovanwirawanharja1112","Makassar memang kalah sama Jakarta","UgynKx0ciIhx54i2ODB4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgynKx0ciIhx54i2ODB4AaABAg","2024-05-26 22:59:28",1,"Makassar memang kalah sama Jakarta","http://www.youtube.com/@jovanwirawanharja1112",
34,"@celebesewako6816","Ya iyalah ibarat semut vs gajah🤣🤣","UgynKx0ciIhx54i2ODB4AaABAg.A3vgjxAfoQMA3xdwVwM9TN","@jovanwirawanharja1112",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgynKx0ciIhx54i2ODB4AaABAg.A3vgjxAfoQMA3xdwVwM9TN","2024-05-27 17:13:27",0,"Ya iyalah ibarat semut vs gajah🤣🤣","http://www.youtube.com/@celebesewako6816",
35,"@emenal_mandarie6163","Mantap bang... Alhamdulillah sudah sholat dimesjid 99 kubah dan mesjid trapung 🙏","UgxKvuDZpEzaV_1Raal4AaABAg","",2,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgxKvuDZpEzaV_1Raal4AaABAg","2024-05-26 01:27:19",0,"Mantap bang... Alhamdulillah sudah sholat dimesjid 99 kubah dan mesjid trapung 🙏","http://www.youtube.com/@emenal_mandarie6163",
36,"@abdulfalah5684","MANTAB HOOH JAKARTA APA ATUH SONOH PADA PEGI DR JAKARTA","UgyfomyGDE4_kiCUP554AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgyfomyGDE4_kiCUP554AaABAg","2024-05-26 01:08:19",0,"MANTAB HOOH JAKARTA APA ATUH SONOH PADA PEGI DR JAKARTA","http://www.youtube.com/@abdulfalah5684",
37,"@reliuwaubun6564","Reklmasi Jakarta kalau mengikuti Ide Gagasn Ahok, Pasti bagus namun karna Manusia Bodok yang hanya pandai teori menjabat, Reklamasi Jakarta langsung tidak berkembang di tangan ORANG YANG HANYA PANDAI BACOT tapi KERJA NGAUR","UgyMkh2Clnml7buwmb54AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgyMkh2Clnml7buwmb54AaABAg","2024-05-24 23:24:32",0,"Reklmasi Jakarta kalau mengikuti Ide Gagasn Ahok, Pasti bagus namun karna Manusia Bodok yang hanya pandai teori menjabat, Reklamasi Jakarta langsung tidak berkembang di tangan ORANG YANG HANYA PANDAI BACOT tapi KERJA NGAUR","http://www.youtube.com/@reliuwaubun6564",
38,"@Jarrotalbino6053","Setelah liat ini aku ngerasa jakarta kalah jauh 😅","UgynIwD_Hm6Q9L3IiIp4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgynIwD_Hm6Q9L3IiIp4AaABAg","2024-05-24 04:09:28",3,"Setelah liat ini aku ngerasa jakarta kalah jauh 😅","http://www.youtube.com/@Jarrotalbino6053",
39,"@celebesewako6816","Pret kalah apa nya😅😅 Gini nih orang-orang makladesh rata² suka ngimpi klo ngomong🤣🤣","UgynIwD_Hm6Q9L3IiIp4AaABAg.A3oWpse5yTuA3rzfv78spR","@Jarrotalbino6053",2,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgynIwD_Hm6Q9L3IiIp4AaABAg.A3oWpse5yTuA3rzfv78spR","2024-05-25 12:27:59",0,"Pret kalah apa nya😅😅 Gini nih orang-orang makladesh rata² suka ngimpi klo ngomong🤣🤣","http://www.youtube.com/@celebesewako6816",
40,"@Jarrotalbino6053","@@celebesewako6816 masih rapihan makassar bang menurutku coba aja kesini jakarta utara semrawut tanggul rob aja pada retak jangan cuma diliat gedung""nya aja","UgynIwD_Hm6Q9L3IiIp4AaABAg.A3oWpse5yTuA3s1ZbJj1Ac","@Jarrotalbino6053",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgynIwD_Hm6Q9L3IiIp4AaABAg.A3oWpse5yTuA3s1ZbJj1Ac","2024-05-25 12:53:12",0,"@@celebesewako6816 masih rapihan makassar bang menurutku coba aja kesini jakarta utara semrawut tanggul rob aja pada retak jangan cuma diliat gedung""nya aja","http://www.youtube.com/@Jarrotalbino6053",
41,"@celebesewako6816","​@@Jarrotalbino6053Mekladeshia itu lah yg paling kumuh se indonesia 1/3 wilayah makladesh kumuh, baca berita​","UgynIwD_Hm6Q9L3IiIp4AaABAg.A3oWpse5yTuA3siyQd5ume","@Jarrotalbino6053",2,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgynIwD_Hm6Q9L3IiIp4AaABAg.A3oWpse5yTuA3siyQd5ume","2024-05-25 19:21:12",0,"​@@Jarrotalbino6053Mekladeshia itu lah yg paling kumuh se indonesia 1/3 wilayah makladesh kumuh, baca berita​","http://www.youtube.com/@celebesewako6816",
42,"@enjoybhappy971","Hanya buang anggaran negara padahal banyak darat .....bisa di bangunnn....kenapa harus timbun .....kan lucu indo padahal pantainya masih banyak kosong","Ugwj72oU5EDS_8RiVEJ4AaABAg","",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugwj72oU5EDS_8RiVEJ4AaABAg","2024-05-23 22:37:47",1,"Hanya buang anggaran negara padahal banyak darat .....bisa di bangunnn....kenapa harus timbun .....kan lucu indo padahal pantainya masih banyak kosong","http://www.youtube.com/@enjoybhappy971",
43,"@celebesewako6816","Setuju sekali😅","Ugwj72oU5EDS_8RiVEJ4AaABAg.A3nvsUFUA81A3rzjsJi_s_","@enjoybhappy971",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugwj72oU5EDS_8RiVEJ4AaABAg.A3nvsUFUA81A3rzjsJi_s_","2024-05-25 12:28:31",0,"Setuju sekali😅","http://www.youtube.com/@celebesewako6816",
44,"@mr.maroon5","Memang memperindah makassar tapi merusak lingkungan, reklamasi perlu jika dataran suatu daerah atau negara terbatas. Padahal jika mau memperindah sulsel cukup meratakan pembangunan di daerah2 yg berdekatan dengan ibukota prov. Dan menjamin agar transportasi umum bisa mempersingkat waktu ke daerah2 sekitarnya. Jika pembangunan hanya terpusat di makassar sya kira ruas jalannya tdk memadai menampung kendaraan pribadi pengunjung dari luar kota.","UgxlrX3jzaNU2RYj6cV4AaABAg","",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgxlrX3jzaNU2RYj6cV4AaABAg","2024-05-23 15:06:53",2,"Memang memperindah makassar tapi merusak lingkungan, reklamasi perlu jika dataran suatu daerah atau negara terbatas. Padahal jika mau memperindah sulsel cukup meratakan pembangunan di daerah2 yg berdekatan dengan ibukota prov. Dan menjamin agar transportasi umum bisa mempersingkat waktu ke daerah2 sekitarnya. Jika pembangunan hanya terpusat di makassar sya kira ruas jalannya tdk memadai menampung kendaraan pribadi pengunjung dari luar kota.","http://www.youtube.com/@mr.maroon5",
45,"@celebesewako6816","Menandakan infrastruktur makasar ini sangat buruk","UgxlrX3jzaNU2RYj6cV4AaABAg.A3n7H18wN6eA3rzpSr-c6h","@mr.maroon5",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgxlrX3jzaNU2RYj6cV4AaABAg.A3n7H18wN6eA3rzpSr-c6h","2024-05-25 12:29:17",0,"Menandakan infrastruktur makasar ini sangat buruk","http://www.youtube.com/@celebesewako6816",
46,"@mr.maroon5","@@celebesewako6816 betul sekali, pembangunan infrastruktur makassar itu ugal2an dan tidak berfungsi sesuai harapan, makassar itu tidak bisa maju karena tata kota yg dari awal sudah bobrok.","UgxlrX3jzaNU2RYj6cV4AaABAg.A3n7H18wN6eA3uit_ZV-Cj","@mr.maroon5",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgxlrX3jzaNU2RYj6cV4AaABAg.A3n7H18wN6eA3uit_ZV-Cj","2024-05-26 13:59:01",0,"@@celebesewako6816 betul sekali, pembangunan infrastruktur makassar itu ugal2an dan tidak berfungsi sesuai harapan, makassar itu tidak bisa maju karena tata kota yg dari awal sudah bobrok.","http://www.youtube.com/@mr.maroon5",
47,"@4ubigmo180","Jujur saat ini kota sekelas makasar surabaya bandung masih kalah dari kota no 60 bahkan cuma surabaya yg bisa masuk top 100 kota di China dr segi GDP.. Belum lagi infrastruktur.. Kota no 200 di China lebih padet apartemen dan office tower di banding makasar.. Setu saja jika makasar terus berbenah hh... 🌴lope makassar","UgwIuEINQhxbZZRZU8V4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwIuEINQhxbZZRZU8V4AaABAg","2024-05-23 00:20:40",1,"Jujur saat ini kota sekelas makasar surabaya bandung masih kalah dari kota no 60 bahkan cuma surabaya yg bisa masuk top 100 kota di China dr segi GDP.. Belum lagi infrastruktur.. Kota no 200 di China lebih padet apartemen dan office tower di banding makasar.. Setu saja jika makasar terus berbenah hh... 🌴lope makassar","http://www.youtube.com/@4ubigmo180",
48,"@celebesewako6816","Jangan samakan mekasar dgn bandung medan surabaya semarang palembang batam yang super maju, mekasar Bangladesh nya Indonesia timur ini masih sangat tertinggal jauh dan miskin semua, dari infrastruktur jumlah penduduk dan ekonomi nya sangat jauh tertinggal, jauh dari negara-negara maju dan dari pulau jawa sumatera.. makasar makladesh ini di timur masih sekelas dengan kota Balikpapan Pontianak manado dan jayapura dari infrastruktur ekonomi dan jumlah penduduk","UgwIuEINQhxbZZRZU8V4AaABAg.A3lXr7Y7RybA3sgxs_Prpg","@4ubigmo180",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgwIuEINQhxbZZRZU8V4AaABAg.A3lXr7Y7RybA3sgxs_Prpg","2024-05-25 19:03:39",0,"Jangan samakan mekasar dgn bandung medan surabaya semarang palembang batam yang super maju, mekasar Bangladesh nya Indonesia timur ini masih sangat tertinggal jauh dan miskin semua, dari infrastruktur jumlah penduduk dan ekonomi nya sangat jauh tertinggal, jauh dari negara-negara maju dan dari pulau jawa sumatera.. makasar makladesh ini di timur masih sekelas dengan kota Balikpapan Pontianak manado dan jayapura dari infrastruktur ekonomi dan jumlah penduduk","http://www.youtube.com/@celebesewako6816",
49,"@ignatiusbimo6076","Masih kalah sama PIK","UgzKDg_iaId8p9aR6eF4AaABAg","",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgzKDg_iaId8p9aR6eF4AaABAg","2024-05-22 08:01:03",0,"Masih kalah sama PIK","http://www.youtube.com/@ignatiusbimo6076",
50,"@user-bg2tn1lt4k","SALAM KENAL DARI KOTA DAENG (MAKASSAR)","UgzqTHUlEh5-najnzal4AaABAg","",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgzqTHUlEh5-najnzal4AaABAg","2024-05-21 16:35:16",2,"SALAM KENAL DARI KOTA DAENG (MAKASSAR)","http://www.youtube.com/@user-bg2tn1lt4k",
51,"@AFA99CHANNEL","Salam kenal balik","UgzqTHUlEh5-najnzal4AaABAg.A3i7nWqVtteA3iXfsa8zMr","@user-bg2tn1lt4k",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgzqTHUlEh5-najnzal4AaABAg.A3i7nWqVtteA3iXfsa8zMr","2024-05-21 20:21:24",0,"Salam kenal balik","http://www.youtube.com/@AFA99CHANNEL",
52,"@celebesewako6816","​@@AFA99CHANNELni video hoax sampah gak bermutu, jgn suka bikin² video yg menyesatkan, ko bisa kena tulah","UgzqTHUlEh5-najnzal4AaABAg.A3i7nWqVtteA3s-FiJ6K2I","@user-bg2tn1lt4k",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgzqTHUlEh5-najnzal4AaABAg.A3i7nWqVtteA3s-FiJ6K2I","2024-05-25 12:33:00",0,"​@@AFA99CHANNELni video hoax sampah gak bermutu, jgn suka bikin² video yg menyesatkan, ko bisa kena tulah","http://www.youtube.com/@celebesewako6816",
53,"@lloerishere","daratanya aj masih banyak tanah kosong..","UgyMPA6PbtbT2cZrcVl4AaABAg","",2,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgyMPA6PbtbT2cZrcVl4AaABAg","2024-05-21 04:45:30",1,"daratanya aj masih banyak tanah kosong..","http://www.youtube.com/@lloerishere",
54,"@celebesewako6816","Betul😢","UgyMPA6PbtbT2cZrcVl4AaABAg.A3gr_5iOsZxA3s-J10YYHA","@lloerishere",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgyMPA6PbtbT2cZrcVl4AaABAg.A3gr_5iOsZxA3s-J10YYHA","2024-05-25 12:33:27",0,"Betul😢","http://www.youtube.com/@celebesewako6816",
55,"@TakdirAke","Ini menandakan masyarakat Sulawesi Selatan keseluruhan sudah memiliki kehidupan yang layak, sehingga sudah bukan lagi jadi prioritas.","UgzkKeI5ODyke6UXgWl4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgzkKeI5ODyke6UXgWl4AaABAg","2024-05-20 23:05:31",0,"Ini menandakan masyarakat Sulawesi Selatan keseluruhan sudah memiliki kehidupan yang layak, sehingga sudah bukan lagi jadi prioritas.","http://www.youtube.com/@TakdirAke",
56,"@YakuMania","Pamor pantai losari hilang","UgyNyj54rXr3nn_NqxZ4AaABAg","",2,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgyNyj54rXr3nn_NqxZ4AaABAg","2024-05-20 21:47:38",0,"Pamor pantai losari hilang","http://www.youtube.com/@YakuMania",
57,"@tialk3418","Membangun tujuan mempercantik padahal tujuannya semata2 bisnis utk pengembang dan yg mampuh belih org2 berduit doang di khususnya china Org2 miskin di usir secara halus","UgyAi9biGSm223gYNah4AaABAg","",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgyAi9biGSm223gYNah4AaABAg","2024-05-20 02:59:24",0,"Membangun tujuan mempercantik padahal tujuannya semata2 bisnis utk pengembang dan yg mampuh belih org2 berduit doang di khususnya china Org2 miskin di usir secara halus","http://www.youtube.com/@tialk3418",
58,"@paparockasuchannel","Bangga Jadi Suku Makassar","Ugxo40anzFgTUUP_iSJ4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugxo40anzFgTUUP_iSJ4AaABAg","2024-05-19 13:18:46",0,"Bangga Jadi Suku Makassar","http://www.youtube.com/@paparockasuchannel",
59,"@asris3572","Kalo saya jalan2 ke panlos reklamasi ini hanya berisi istana presiden, masjid dan perumahan ciputra","UgzUuev1q1mjS3LyEqZ4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=UgzUuev1q1mjS3LyEqZ4AaABAg","2024-05-19 13:15:50",0,"Kalo saya jalan2 ke panlos reklamasi ini hanya berisi istana presiden, masjid dan perumahan ciputra","http://www.youtube.com/@asris3572",
60,"@andigeby738","Sy setuju kalo disitu penuh dgn gedung pencakar langit..biar makassar lbh keren","Ugy5z097Fh7OK6o3kK94AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugy5z097Fh7OK6o3kK94AaABAg","2024-05-19 10:53:45",0,"Sy setuju kalo disitu penuh dgn gedung pencakar langit..biar makassar lbh keren","http://www.youtube.com/@andigeby738",
61,"@budimanbudiman7192","MAKASSAR IS THE BEST","Ugy04lKATc36CvflTZ54AaABAg","",1,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugy04lKATc36CvflTZ54AaABAg","2024-05-19 08:27:25",0,"MAKASSAR IS THE BEST","http://www.youtube.com/@budimanbudiman7192",
62,"@rockenManet","Z orang NTT paling lama tinggal di Sulsel jujur saja pembangunan infrastruktur di provinsi Sulsel hanya fokus di kota Makassar tpi klo di kota2 kabupatennya waduh parah sekali coba pergi jln2 di kota2 kabupatennya hancur2 jalannya","Ugzna1BncxE6jMiRMIF4AaABAg","",0,"https://www.youtube.com/watch?v=BWN5Nnxv4bg&lc=Ugzna1BncxE6jMiRMIF4AaABAg","2024-05-18 22:07:06",1,"Z orang NTT paling lama tinggal di Sulsel jujur saja pembangunan infrastruktur di provinsi Sulsel hanya fokus di kota Makassar tpi klo di kota2 kabupatennya waduh parah sekali coba pergi jln2 di kota2 kabupatennya hancur2 jalannya","http://www.youtube.com/@rockenManet",
